StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
354,22,F,Single,93.46081637154484,825.3372634777318,Engineering,4,Block,Part-time,False,True,Exempt,1.5347623403634505,6,True,37,3.7575746371580343,Student,True
355,20,M,Divorced,89.6200273901734,852.696743973759,Engineering,1,Distance,Part-time,False,True,Exempt,3.107987178677005,0,False,26,390.73493488729184,Student,False
356,19,F,Single,88.13155804609885,871.4835156703791,Engineering,1,Distance,Full-time,False,False,Exempt,0.8755453115506531,0,False,23,199.45961086401192,Employed,True
357,19,F,Single,85.75283202736912,816.4559337978278,Arts,3,Block,Part-time,False,True,Unpaid,0.9718525226869765,9,False,16,160.1501011615793,Employed,True
358,22,M,Divorced,91.93790772356722,890.2281218978669,Arts,3,Distance,Full-time,True,True,Unpaid,1.510885238658597,5,False,35,158.09784466192883,Student,True
359,22,Other,Married,97.01152930478798,899.0577732910712,Science,2,Block,Part-time,True,True,Exempt,3.5526704655222776,5,True,19,282.9868221438407,Student,False
360,22,M,Married,90.94138188612915,800.7426267810372,Science,1,Distance,Full-time,True,False,Exempt,3.0272422272167203,4,False,10,499.5267691964737,Unemployed,False
361,21,Other,Divorced,81.20734701724669,856.8200978233803,Arts,2,Distance,Part-time,False,True,Paid,2.0090592109265732,7,False,30,240.49564499991226,Unemployed,False
362,23,Other,Married,85.92445440523453,876.6290922773859,Science,3,Distance,Part-time,False,True,Paid,3.513058799481364,2,False,39,303.2275397917577,Unemployed,True
363,18,M,Divorced,87.5748071991519,887.0131616652902,Engineering,2,Block,Part-time,True,False,Paid,3.2520254156122332,2,True,30,108.96323159188509,Student,False
364,23,M,Single,87.0178489861955,856.9562700265323,Arts,1,Block,Full-time,False,False,Exempt,1.379657285997455,6,False,24,247.79125022516345,Employed,True
365,18,M,Single,89.57864961256621,829.3005526231603,Business,2,Distance,Part-time,False,False,Exempt,2.3599357027146706,8,True,3,295.4294496185316,Student,True
366,24,M,Married,93.86055882517803,883.2716274098981,Science,1,Distance,Part-time,False,True,Paid,1.623209455934692,1,True,40,300.11938306788335,Student,True
367,18,M,Divorced,81.16731033433398,801.7659397469765,Arts,3,Distance,Part-time,True,False,Unpaid,1.135272239858613,6,True,19,346.37136326591724,Student,True
368,19,M,Divorced,86.57713670712106,858.1983853020564,Engineering,2,Block,Part-time,True,False,Exempt,1.5268751280010333,0,False,17,217.47769485412215,Unemployed,False
369,19,Other,Married,84.86916562541869,839.1809781887397,Engineering,2,Distance,Full-time,True,False,Paid,0.13408898103540468,6,False,11,113.15830115803233,Student,False
370,21,M,Divorced,87.49762100523773,853.4375147358821,Science,4,Block,Part-time,False,True,Paid,1.164648958105409,7,False,11,472.23959523068396,Employed,True
371,22,F,Divorced,85.05097002599294,836.7513952782846,Engineering,2,Distance,Full-time,True,True,Unpaid,1.7377947581748554,6,True,7,386.28643761329005,Unemployed,False
372,21,Other,Married,87.59730752312232,868.3396451378698,Science,1,Block,Part-time,True,True,Paid,3.112117848007476,6,False,41,484.1443979333622,Student,True
373,22,F,Single,87.35290467293773,805.6567164528558,Science,1,Block,Part-time,False,False,Unpaid,0.8167794382233464,6,True,17,12.655984620926874,Unemployed,True
374,22,M,Married,87.80381230399101,809.5633638721685,Science,3,Block,Full-time,False,True,Exempt,1.5778772621070245,9,False,28,272.34931790273254,Unemployed,False
375,22,F,Married,81.17197495810457,859.6842653469362,Arts,3,Distance,Part-time,False,False,Unpaid,1.2159184017897267,6,True,42,152.89064553263583,Employed,True
376,22,Other,Divorced,83.40446928743198,836.3657904818099,Business,1,Block,Part-time,False,True,Unpaid,1.2679608963307039,6,True,44,496.5706915018631,Employed,True
377,18,Other,Married,90.07500864019988,876.0508544716535,Business,3,Distance,Full-time,True,False,Exempt,0.4503622407971415,6,False,19,479.78947050770745,Unemployed,False
378,24,Other,Single,85.99755917486891,805.9330449754029,Business,2,Block,Part-time,True,True,Unpaid,1.0123820335201525,4,True,48,459.5709476497518,Student,True
379,18,Other,Married,90.20009469075333,896.5456904923159,Business,1,Distance,Full-time,False,False,Unpaid,1.574430134543571,6,True,12,81.41249599950517,Student,True
380,22,Other,Single,83.72728718074333,893.2753005874683,Science,3,Block,Full-time,True,False,Exempt,2.381992639409047,6,True,3,319.9267109511355,Student,False
381,21,F,Single,91.02461778516633,804.8756403442973,Science,2,Distance,Part-time,True,True,Unpaid,0.37428643279680474,5,True,40,205.5948339066156,Unemployed,False
382,18,Other,Single,87.16858812721826,807.9003017356305,Science,4,Block,Full-time,True,True,Exempt,3.5568837863756797,3,False,16,441.4107115893816,Employed,True
383,18,F,Single,99.93948780331624,865.9924460152787,Science,2,Block,Part-time,True,True,Exempt,1.0837961737071646,2,False,30,371.05685477832105,Unemployed,True
384,20,F,Married,81.40634432826847,825.8498300647492,Science,3,Distance,Part-time,True,False,Unpaid,0.6219998574516823,9,True,35,405.362974199878,Unemployed,True
385,20,F,Single,97.77151143573364,870.8438196071603,Engineering,4,Distance,Part-time,False,False,Exempt,0.5496912334977431,6,False,40,82.97861374071324,Unemployed,True
386,22,F,Single,83.77094547619039,846.4638617788805,Arts,2,Distance,Part-time,False,False,Exempt,0.4882656242268437,6,True,40,52.389657491831166,Unemployed,True
387,18,M,Married,81.72783782720714,859.6602290312651,Engineering,1,Block,Full-time,True,True,Unpaid,3.4793455714918475,9,True,7,365.58990800845623,Employed,True
388,24,F,Divorced,99.64520164389353,881.0839744336893,Business,4,Distance,Part-time,True,False,Exempt,2.6163420268240136,5,True,1,215.22458079336394,Student,False
389,21,F,Single,83.12972857267528,875.6149741520055,Engineering,1,Distance,Full-time,False,True,Exempt,0.1342412474299013,4,True,40,40.85040414456503,Student,False
390,19,M,Single,81.30373532812182,893.9773639708355,Engineering,2,Block,Part-time,True,False,Exempt,3.6318053426241983,4,False,37,13.667220319050655,Unemployed,False
391,21,F,Divorced,86.2653367478816,825.4203425680752,Business,3,Distance,Full-time,False,False,Paid,2.6985715858900545,3,True,18,219.86121970246492,Student,True
392,21,Other,Single,91.82478216690012,886.4821161573766,Science,4,Block,Part-time,False,False,Paid,3.9224296075162663,9,False,7,314.94922400570164,Student,True
393,19,M,Married,90.51144068854184,883.2663756548135,Business,4,Block,Full-time,True,True,Unpaid,2.974290418344792,3,False,17,116.81084738055591,Employed,False
394,19,Other,Divorced,94.45637277325432,820.4210286485811,Arts,1,Block,Part-time,False,False,Unpaid,3.4642708690113024,4,True,31,344.1502102918598,Student,True
395,20,M,Divorced,86.5930455681354,802.9470842428183,Science,2,Block,Full-time,True,True,Unpaid,2.9041961547575887,4,False,11,100.46111199483293,Unemployed,False
396,20,Other,Married,87.3952513370385,858.622035579044,Arts,4,Block,Full-time,True,False,Exempt,2.1525415896158666,8,True,46,411.8441801376924,Student,True
397,18,Other,Married,91.8674773140352,830.7092480567727,Business,2,Distance,Full-time,True,False,Exempt,2.239653704659854,3,False,17,191.9149321743624,Unemployed,False
398,22,Other,Divorced,97.49323490737737,857.2305499556699,Engineering,2,Block,Part-time,True,True,Exempt,1.99842693137431,9,False,14,498.37384214366637,Employed,True
399,21,M,Divorced,93.89475385377966,895.1124560481283,Science,4,Block,Part-time,True,True,Paid,2.712301108926622,7,True,25,462.4269510542102,Employed,False
400,20,Other,Divorced,90.84714817747864,881.4882481246843,Business,3,Block,Part-time,True,True,Unpaid,0.9486928984095102,2,True,21,349.13239779174296,Student,True
401,23,Other,Single,89.27659446087587,834.9856638322176,Arts,4,Block,Full-time,True,False,Paid,1.5720636687709133,1,False,45,370.26096985623957,Student,False
402,20,Other,Divorced,81.99283448789869,835.2979242451706,Engineering,3,Block,Full-time,False,False,Exempt,2.2251414279004065,1,True,20,190.98966233324848,Employed,False
403,21,Other,Married,97.00782257082048,874.813049544714,Business,2,Block,Full-time,True,True,Paid,2.0101264435376165,8,True,21,435.1178480474812,Unemployed,False
404,20,F,Married,85.3942758395893,879.8746486157166,Business,2,Block,Full-time,False,True,Unpaid,1.5697783345749636,6,True,27,185.70892127247495,Employed,True
405,18,Other,Divorced,94.11855639618025,874.2136793517722,Arts,3,Distance,Full-time,False,True,Paid,2.8335147286094706,2,True,24,23.792936151533883,Student,False
406,21,F,Single,88.9548541279442,850.884573364407,Business,2,Block,Full-time,False,False,Paid,1.3332031577299897,2,True,41,484.01166630042866,Employed,True
407,19,F,Married,84.93922979204754,818.5260548213557,Science,4,Block,Part-time,True,True,Exempt,2.1544464929232667,6,False,14,82.39520613649842,Unemployed,True
408,22,F,Married,92.99441875427883,898.6313337698175,Arts,1,Distance,Full-time,True,True,Exempt,1.1419737105319627,9,False,45,191.64380404346838,Employed,True
409,20,Other,Single,92.60364160308549,898.028963218693,Engineering,1,Block,Part-time,False,True,Paid,0.7114191486546146,0,False,40,385.91874545097517,Employed,False
410,19,Other,Married,96.5964511162144,827.5706275968207,Business,1,Block,Full-time,True,True,Paid,1.2439711619234548,0,False,13,371.63528507779546,Unemployed,False
411,18,Other,Single,89.42500319847159,895.7646251125012,Engineering,3,Block,Full-time,True,True,Unpaid,3.46795504437323,4,False,32,8.547119941666958,Student,False
412,19,M,Single,97.5954758795688,891.3084476905443,Science,1,Distance,Part-time,True,True,Unpaid,3.3890075740611345,2,False,3,493.0602769209098,Unemployed,True
413,23,Other,Single,80.56063514952392,874.0188594479802,Business,1,Distance,Part-time,False,True,Unpaid,1.91056545960017,6,True,13,249.19155684569887,Unemployed,True
414,22,F,Single,94.74898272469505,817.4504522462619,Business,3,Block,Full-time,True,False,Exempt,1.2108874985795688,2,True,8,218.61391993876816,Employed,True
415,18,M,Married,94.50857340205506,872.3616891625113,Business,4,Block,Full-time,True,True,Exempt,0.4030673288568427,7,False,5,61.83625545746707,Student,True
416,20,F,Married,85.12307405513583,884.8650826973728,Science,4,Block,Full-time,True,True,Exempt,2.7959826758855857,5,True,12,305.0187057459897,Student,True
417,22,Other,Single,83.11927806465782,833.9302501561142,Science,4,Distance,Full-time,False,True,Exempt,2.1307249563555453,5,False,33,53.16945335675061,Unemployed,True
418,19,M,Married,87.00087383212087,803.6084217317659,Arts,4,Block,Full-time,True,False,Exempt,2.295743236576595,5,True,1,206.603522471187,Employed,False
419,22,F,Single,98.09673440604118,806.9509813381494,Arts,2,Distance,Full-time,True,False,Exempt,3.8731200505323424,2,True,49,471.8389177328484,Employed,False
420,23,M,Single,80.12152369960619,802.1312620611276,Engineering,4,Block,Full-time,True,True,Unpaid,3.0403090817728855,7,True,18,271.35627991105224,Student,True
421,19,M,Married,94.6011915545872,884.1836842086652,Engineering,1,Block,Part-time,True,True,Unpaid,0.4653979177487195,7,False,20,419.8960033862245,Student,True
422,20,M,Married,82.76290661140152,829.6089746088345,Arts,1,Block,Part-time,True,True,Exempt,3.362775829556909,2,False,46,345.14941872737234,Student,True
423,21,Other,Married,89.67792773622702,885.8956689538575,Science,1,Distance,Part-time,True,True,Unpaid,1.832420329312685,1,True,10,130.14000561851498,Student,True
424,23,Other,Divorced,99.89954717735128,857.6344557233023,Engineering,2,Block,Full-time,False,True,Unpaid,3.7833095917899233,7,True,48,250.87862619624312,Student,False
425,21,Other,Married,97.1239591774864,839.3859960418425,Arts,1,Block,Part-time,False,True,Paid,0.024840627897465772,1,False,29,70.25816032529258,Unemployed,False
426,18,Other,Single,91.49532132499724,869.7514670342945,Science,3,Distance,Full-time,False,True,Exempt,3.761542951007127,5,False,15,499.4620034775141,Student,False
427,20,M,Single,94.89308480110708,844.1669762142042,Arts,2,Block,Full-time,False,False,Exempt,1.1290121520862382,3,False,3,220.8253805788688,Unemployed,False
428,19,F,Divorced,83.27304804724686,863.3691492854946,Engineering,1,Distance,Full-time,True,True,Unpaid,1.6568884110283104,7,True,27,153.32903647277823,Student,True
429,19,Other,Married,91.54070221160227,851.4989825572275,Business,3,Distance,Part-time,True,True,Exempt,1.73196342462851,5,True,43,330.3222553825645,Unemployed,True
430,19,Other,Divorced,90.8840304095481,889.1417132258516,Business,4,Distance,Full-time,True,True,Paid,0.5433332231103805,6,False,13,281.7191926330129,Student,False
431,19,M,Divorced,91.65461382748443,885.827676572095,Science,3,Distance,Full-time,True,True,Paid,3.37350797122867,3,False,45,397.2055193082117,Unemployed,False
432,23,M,Divorced,84.86061880226576,808.898600748946,Arts,2,Distance,Part-time,True,False,Paid,3.3766789516971145,2,True,36,29.120598238154106,Employed,True
433,20,F,Single,99.85819212426915,805.6460844022147,Business,2,Block,Part-time,False,False,Unpaid,1.3400620977623916,7,True,34,105.20311357077917,Unemployed,False
434,18,Other,Married,91.02792271544173,893.7824407861165,Arts,1,Block,Full-time,False,True,Paid,0.9909162792480104,3,True,10,335.5945171858935,Employed,False
435,22,Other,Single,88.42041022689752,841.2291230596198,Business,3,Block,Full-time,True,False,Unpaid,0.18468387158796595,9,True,29,281.57192278864954,Employed,False
436,24,F,Single,90.03643395436333,882.6034129923755,Engineering,4,Distance,Part-time,True,True,Paid,2.0928341356460765,6,False,35,151.85409967451008,Unemployed,True
437,21,M,Single,93.5910539609871,853.1897374333353,Science,1,Distance,Full-time,False,True,Unpaid,3.517001121239545,5,True,39,153.45206462665152,Student,True
438,19,F,Married,80.81228056682974,871.7259147396434,Business,4,Distance,Part-time,False,False,Exempt,1.5139812316025592,4,True,5,428.76415963001455,Employed,False
439,21,Other,Married,82.05232158018538,866.6814933964545,Business,3,Block,Part-time,False,False,Paid,2.9712511675988034,6,True,5,495.45521465998274,Unemployed,True
440,24,M,Divorced,92.9312336185985,861.0206298399213,Arts,2,Distance,Part-time,False,False,Paid,2.4087502480456155,9,False,10,228.2523268987623,Unemployed,True
441,24,Other,Single,91.64417705285292,897.9553363752972,Arts,3,Distance,Full-time,True,True,Unpaid,0.055590577385786766,9,True,9,23.264175212396378,Unemployed,True
442,21,Other,Married,92.0498964992887,862.9751905080765,Science,2,Block,Full-time,False,True,Unpaid,3.9169736534848836,8,True,30,415.66576106053975,Student,True
443,22,F,Married,91.83952118712735,895.3481376165523,Arts,1,Block,Part-time,False,False,Exempt,2.816748234312543,7,False,45,142.14150417741982,Student,True
444,19,F,Divorced,92.96531478317203,870.1946434063613,Science,1,Block,Full-time,True,True,Unpaid,2.677046203166429,6,True,43,229.50342582535382,Employed,True
445,22,Other,Single,84.18962281068784,897.6016026927484,Science,3,Block,Part-time,False,True,Paid,3.809973182619944,0,False,1,200.18456663381272,Student,False
446,18,M,Divorced,93.71064527872146,861.8072207733514,Arts,4,Distance,Part-time,True,False,Exempt,0.6821483781578359,5,True,31,217.64383022168826,Employed,True
447,20,Other,Divorced,90.29871768583025,850.3496926408997,Business,4,Block,Full-time,False,True,Unpaid,1.4708370712417635,2,True,17,261.8038313522646,Unemployed,False
448,19,Other,Divorced,94.15900000866498,849.5662480873982,Engineering,3,Block,Full-time,True,True,Paid,2.0311131373241316,1,False,5,485.3580885153317,Employed,False
449,21,F,Single,90.8321268900302,867.9932821549364,Science,2,Block,Part-time,True,True,Paid,0.5417383035019991,3,False,25,317.0442994416925,Employed,False
450,22,Other,Married,93.48862782146088,858.4457322897667,Science,4,Distance,Full-time,False,True,Paid,2.6852181688243886,6,False,34,34.76023269007933,Student,False
451,23,M,Single,94.85948484102315,895.6822037040762,Arts,4,Block,Part-time,True,False,Paid,3.3247565247893167,0,False,12,295.19797153235095,Employed,True
452,20,M,Divorced,88.84835711471642,899.9739103828895,Business,2,Distance,Part-time,False,False,Paid,1.380620203488141,1,True,11,487.2625810899523,Employed,True
453,22,F,Divorced,80.0518535968961,808.9449250171797,Arts,4,Distance,Full-time,True,True,Paid,3.3066975648130326,5,False,28,247.8234212824101,Student,False
454,19,F,Married,94.28391713228157,802.1350143739487,Engineering,2,Distance,Full-time,True,False,Unpaid,0.0511560542394327,9,False,27,484.3197492437098,Student,True
455,18,M,Divorced,85.84926013131815,863.066644301481,Arts,1,Block,Part-time,False,True,Paid,0.5343532436622023,9,True,11,130.94882757980665,Student,True
456,21,F,Divorced,82.5618364320913,811.5074596648141,Business,3,Distance,Part-time,True,True,Unpaid,2.359005185835698,3,True,14,248.41030378801133,Student,True
457,24,Other,Single,92.80556138327846,819.6119873482185,Business,3,Block,Full-time,False,False,Exempt,1.0750815885125684,3,False,42,308.4111539487872,Student,True
458,24,M,Single,86.04350505051357,826.5925052828724,Arts,2,Block,Part-time,True,True,Unpaid,0.6251616857210727,4,False,12,83.52715318447711,Unemployed,True
459,20,F,Married,87.97839123857887,892.9566405957976,Arts,3,Distance,Part-time,False,True,Unpaid,0.8192018610831218,0,True,15,193.30213851744261,Employed,True
460,24,M,Divorced,84.36243938286765,868.4501263539673,Science,1,Distance,Full-time,True,True,Unpaid,1.0302239549008676,5,True,33,294.5940231158759,Student,True
461,18,M,Single,88.05325954396349,807.6945789235534,Science,3,Distance,Part-time,False,False,Paid,3.1510268906585206,2,False,43,296.59265892969,Student,False
462,19,Other,Married,90.66236584727791,838.4643371382933,Engineering,2,Block,Full-time,True,True,Paid,0.2952267002155198,8,False,12,24.831164856595088,Employed,True
463,18,M,Married,88.08390028337104,896.0406493833724,Business,1,Block,Part-time,True,True,Exempt,2.5345783420439973,0,True,18,368.1740329880556,Employed,False
464,23,F,Divorced,82.40897311078959,883.4808452234022,Business,3,Block,Full-time,True,False,Paid,1.2691342683378593,1,True,0,397.43922318371716,Unemployed,False
465,21,Other,Married,92.57743405761123,870.053299686597,Engineering,3,Block,Full-time,False,False,Paid,0.8446258578473911,5,False,41,97.34473391670446,Unemployed,False
466,19,F,Divorced,97.37985961013432,813.0395734844456,Business,2,Distance,Full-time,False,False,Unpaid,3.6034150434152865,8,True,18,369.76551519563424,Unemployed,False
467,18,M,Single,91.40445206834801,810.5804259410016,Science,1,Block,Part-time,False,True,Paid,0.5623000271216019,5,False,32,3.464726367636062,Unemployed,True
468,20,M,Married,93.1099994166403,821.8914959685269,Engineering,3,Block,Part-time,False,True,Paid,1.6560462884513516,8,False,9,138.98869552698818,Student,False
469,20,M,Divorced,81.93165306908816,883.0420164772986,Engineering,1,Distance,Part-time,False,False,Paid,3.7528042354812525,4,False,20,268.0295763194878,Unemployed,True
470,24,M,Single,86.91666369900085,887.2677298391227,Business,4,Distance,Full-time,False,False,Paid,3.907706309314573,2,True,21,94.46627636827054,Student,False
471,19,M,Married,96.27783861122664,801.6513107940225,Engineering,1,Block,Part-time,True,True,Unpaid,2.7696023799409413,0,False,27,319.62712196921325,Employed,True
472,18,Other,Single,97.93703289687812,891.3544306547564,Science,4,Distance,Full-time,True,True,Paid,3.2375465185369503,2,False,22,178.49480522264145,Unemployed,False
473,19,F,Single,82.24021972811236,882.9761067645466,Engineering,4,Block,Part-time,True,True,Exempt,2.6359424731302408,1,True,0,221.6754131800262,Unemployed,True
474,18,F,Married,98.52757479592158,850.5316618226511,Business,1,Distance,Part-time,True,False,Exempt,1.4076695935961245,3,False,6,168.26013045256306,Unemployed,False
475,23,M,Divorced,92.61792413044876,865.3026864401219,Arts,1,Block,Part-time,False,False,Paid,2.3575613151988706,6,True,28,246.3841734549758,Employed,True
476,24,M,Divorced,99.78735446510439,844.1271608761085,Arts,2,Block,Part-time,False,False,Exempt,2.704955212132676,3,True,49,108.75172489534712,Employed,True
477,21,F,Divorced,80.90187179091104,899.2046697681847,Science,2,Block,Part-time,True,False,Exempt,0.45847214618676446,9,True,5,35.16488292027237,Employed,True
478,23,Other,Single,90.34602577576368,838.2357066776393,Business,3,Block,Full-time,False,False,Paid,1.5184525666683566,4,True,34,428.92653283565187,Student,True
479,21,M,Divorced,85.05400609000449,821.7591661585128,Engineering,1,Block,Part-time,True,False,Unpaid,2.725294911043133,5,False,42,1.7484343906530864,Employed,False
480,18,M,Divorced,82.37643559639912,806.0658213032057,Science,1,Block,Full-time,False,False,Paid,2.5757245501452677,4,False,33,234.5948048932064,Employed,True
481,21,F,Single,97.83061578597676,834.6831430482674,Science,4,Block,Part-time,True,True,Unpaid,3.249874300512557,3,False,28,488.224631754873,Employed,True
482,22,M,Single,98.87209834943425,821.1808103402554,Science,2,Block,Part-time,False,True,Paid,2.3506769045679765,1,False,24,469.8008630018421,Unemployed,True
483,22,F,Married,95.13145506468528,806.526762769344,Engineering,3,Distance,Full-time,True,False,Unpaid,3.397306153207415,5,False,38,191.53102652137815,Employed,True
484,21,F,Married,86.10754550233295,861.3907889284068,Engineering,2,Block,Full-time,False,False,Unpaid,0.7668154205406288,2,True,27,314.6355293499096,Student,True
485,19,Other,Single,87.4559347593414,856.1829053359663,Engineering,4,Block,Full-time,True,True,Paid,2.1057534647317717,6,False,12,83.27603571583924,Employed,False
486,19,Other,Divorced,97.70406972387222,875.1830105204634,Business,4,Block,Part-time,False,False,Exempt,3.921885305002737,9,True,48,25.734928151257776,Employed,True
487,22,Other,Single,85.98834443365311,884.0778999316676,Business,3,Distance,Full-time,True,False,Exempt,0.19814211947573224,8,False,32,223.53596585685438,Student,False
488,19,M,Single,85.90164259624974,876.974851942601,Science,4,Block,Full-time,True,False,Exempt,0.8399192426722699,1,True,10,149.30822892945005,Unemployed,False
489,24,F,Divorced,88.51864059518206,870.9474355950614,Science,4,Distance,Part-time,False,True,Exempt,3.909158598880099,6,False,37,138.0984018437783,Employed,False
490,22,M,Divorced,94.8988837490815,828.4955562882296,Engineering,4,Block,Part-time,True,False,Exempt,2.563194246252956,6,True,3,57.785391805094285,Unemployed,True
491,20,M,Divorced,85.26706459562936,804.326537415995,Arts,3,Distance,Full-time,False,False,Unpaid,2.169125409190774,1,True,26,190.9486976964645,Employed,True
492,21,F,Single,86.11625298546389,892.1825829695395,Engineering,2,Block,Full-time,True,True,Paid,2.2905803236142557,7,True,20,457.45591219979167,Employed,False
493,23,F,Married,87.81723330664938,821.0843174013595,Arts,2,Block,Full-time,False,True,Paid,2.5729237322621037,3,False,46,227.595890737258,Student,False
494,22,M,Married,86.7031530464792,841.254301894466,Engineering,2,Block,Part-time,False,False,Exempt,2.9450450308723686,8,True,49,187.72060157428945,Unemployed,True
495,22,F,Married,95.26053590377387,885.6697451789311,Science,1,Distance,Part-time,False,True,Paid,0.3825543927122115,8,True,19,16.592138449866955,Employed,False
496,22,M,Divorced,83.5984033471468,851.7044867417062,Business,2,Distance,Full-time,True,False,Exempt,3.9837604598544676,3,False,0,124.55482352058777,Student,False
497,24,Other,Divorced,85.16799464312743,873.320309334838,Business,1,Distance,Full-time,True,False,Exempt,1.2079584510626824,3,True,1,55.84802908803604,Student,True
498,19,Other,Single,80.16500816061206,891.2004293438089,Science,2,Distance,Part-time,False,False,Unpaid,2.3065225361145862,5,True,49,85.84673219278987,Unemployed,True
499,23,F,Single,81.09023684842737,809.0204049061792,Arts,3,Block,Full-time,False,False,Exempt,1.129642602098742,1,True,28,479.1347176940041,Employed,True
500,23,Other,Divorced,90.50407312680575,852.0301435939396,Engineering,4,Distance,Part-time,False,False,Unpaid,1.261961456738895,2,False,2,430.9533874997398,Student,True
501,20,M,Divorced,89.5069663137059,879.1623057087593,Arts,3,Distance,Full-time,False,False,Unpaid,0.7288030895617745,0,False,41,371.5465471100169,Student,False
502,22,F,Single,96.30984262974594,821.4331708058086,Engineering,3,Block,Full-time,False,True,Unpaid,2.9182636341639943,8,False,30,451.8488217999025,Student,False
503,21,F,Married,89.90177507418426,894.1315051539752,Science,1,Block,Part-time,True,True,Exempt,1.2588994178935398,0,False,19,355.90372863538215,Unemployed,True
504,23,M,Married,85.91943395941506,891.1058797683015,Engineering,1,Distance,Full-time,True,False,Paid,2.418848974998217,1,True,29,102.22203312124661,Unemployed,False
505,22,F,Single,80.97746945706398,839.7714097590373,Engineering,3,Block,Part-time,False,True,Exempt,1.2972753302496955,8,True,21,409.22076683067905,Employed,False
506,22,F,Single,87.15761326983095,887.2002045952047,Engineering,1,Block,Part-time,False,True,Unpaid,1.8357169075946729,0,True,1,154.2425763043176,Employed,True
507,21,Other,Single,84.33941271347504,892.7359137786702,Engineering,2,Distance,Full-time,False,False,Paid,1.6958733266131403,0,False,9,46.03861023618633,Unemployed,False
508,23,F,Married,98.06002898793672,817.3772934469511,Arts,2,Distance,Part-time,False,False,Unpaid,0.24506808080612474,4,True,10,458.0954734736696,Student,True
509,20,Other,Single,96.72109910512378,846.3190929472512,Engineering,1,Block,Full-time,False,False,Exempt,1.8528700288117688,0,False,30,2.8699202921640965,Student,False
510,22,Other,Divorced,88.2678597570962,826.2055915186553,Engineering,3,Block,Part-time,False,True,Paid,3.8003628496050177,9,True,2,434.4529445032531,Employed,True
511,18,F,Divorced,91.97198241141747,865.0212765984677,Science,1,Distance,Full-time,True,True,Paid,0.12173803400328431,9,False,2,223.23381037072687,Student,False
512,23,F,Married,92.24321377234958,802.3251788197891,Science,1,Distance,Part-time,True,True,Paid,3.1413689512708878,3,True,36,324.7272548343887,Employed,True
513,23,M,Single,83.48661368237916,896.0339870473948,Science,2,Block,Part-time,True,True,Exempt,2.3915297749326423,0,True,22,152.93979997278223,Student,False
514,22,F,Divorced,86.54141348243665,885.9232251051061,Business,4,Block,Part-time,True,False,Paid,0.6108540059073504,5,True,3,126.92764575532573,Student,False
515,20,Other,Divorced,89.37393611697934,803.1357405731649,Science,4,Block,Part-time,False,True,Paid,1.2181633818374138,9,False,26,375.6741828908415,Student,True
516,20,Other,Married,86.45423223526602,816.8112370134733,Arts,1,Block,Full-time,True,False,Unpaid,3.499623125384488,9,True,31,274.04133693781415,Employed,False
517,22,Other,Married,84.40973055000124,817.3146500312126,Engineering,3,Distance,Full-time,False,False,Unpaid,3.2956539136846157,6,True,18,420.31926913782684,Employed,True
518,20,Other,Divorced,85.04678869366143,895.3592620883146,Science,3,Distance,Full-time,True,False,Paid,2.778105208164294,2,True,27,199.77698660123332,Unemployed,True
519,19,F,Single,88.46494236902028,813.3489384947044,Engineering,2,Block,Full-time,True,True,Paid,2.627275532741162,7,False,24,33.23742093851373,Student,False
520,18,M,Divorced,95.36036307647821,820.6673751384413,Engineering,2,Distance,Full-time,False,True,Exempt,0.5926724423530225,5,False,19,456.55118572637303,Unemployed,True
521,19,M,Divorced,97.9224763596265,822.413645740393,Business,4,Block,Full-time,True,True,Unpaid,3.1285539448200557,2,True,4,418.01179807652716,Unemployed,True
522,19,M,Married,98.72849762931764,875.2329474315186,Engineering,2,Distance,Part-time,False,False,Exempt,1.6752337439822167,1,True,16,85.45928052187051,Student,True
523,24,Other,Divorced,84.8032778022404,823.1953443837892,Science,4,Block,Part-time,True,True,Unpaid,2.707528372064792,1,False,0,259.7159503106243,Unemployed,False
524,23,M,Single,92.50144561623907,886.9473186778745,Arts,1,Block,Full-time,True,True,Exempt,1.6649740508769435,4,True,34,252.3749152338916,Employed,True
525,19,M,Divorced,89.6421891509435,824.1414056654484,Engineering,4,Distance,Part-time,False,False,Unpaid,3.0626576730351855,0,False,16,353.28439761066875,Student,True
526,18,Other,Married,86.04012436373516,848.5940360070387,Engineering,4,Distance,Full-time,True,False,Unpaid,2.6902971433485936,5,False,8,492.0310464742707,Employed,False
527,20,F,Divorced,93.06763688680812,848.6351329070694,Engineering,3,Block,Full-time,True,True,Paid,0.7999289321586831,8,False,25,321.7701421236421,Student,False
528,23,M,Married,96.54670718828815,828.1055446943021,Engineering,4,Distance,Full-time,True,True,Paid,1.6962407881092907,1,False,49,88.00832288455557,Employed,True
529,24,F,Married,84.20237440219422,802.6975438421543,Engineering,3,Distance,Part-time,False,True,Unpaid,2.0641573913896245,8,True,7,427.7588389281678,Employed,True
530,21,M,Single,96.36182892502937,829.3339137576859,Arts,3,Distance,Part-time,True,False,Exempt,3.8835132288501946,6,False,44,139.468378601457,Unemployed,False
